stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
157473,,Cassanito,,38.733563,-9.342895,,,,,,
157402,,Rua Florêncio Freire,,38.741676,-9.341380,,,,,,
155705,,Centro Hípico,,38.733804,-9.448250,,,,,,
157736,,Rua do Norte,,38.710267,-9.353476,,,,,,
155668,,Areias,,38.699385,-9.376229,,,,,,
157479,,Rua do Carrascal,,38.736301,-9.364046,,,,,,
157485,,Cemitério de Trajouce,,38.731715,-9.342833,,,,,,
156064,,Rua Eça de Queirós,,38.708592,-9.433663,,,,,,
157600,,Pinhal do Arneiro,,38.705989,-9.325223,,,,,,
157327,,Polima,,38.724454,-9.321024,,,,,,
200029,,Junta de Freguesia de Carcavelos,,38.689518,-9.333556,,,,,,
156382,,Bairro 25 de Abril,,38.722742,-9.341800,,,,,,
157309,,Rua Forno da Cal,,38.713723,-9.332239,,,,,,
156157,,Zambujeiro,,38.743739,-9.435365,,,,,,
155703,,Largo da Charneca,,38.734496,-9.454156,,,,,,
155959,,Estrada da Atrozela,,38.735469,-9.408594,,,,,,
156078,,Monte Estoril,,38.705061,-9.408338,,,,,,
157656,,Parede - Estação,,38.690424,-9.356224,,,,,,
155652,,Praceta Juncalinho,,38.723386,-9.410683,,,,,,
156202,,Rua Palmeiras,,38.706981,-9.462749,,,,,,
156384,,Estrada Polima,,38.723971,-9.333292,,,,,,
155866,,Rua Jayme Thompson,,38.699850,-9.426813,,,,,,
200009,,Quinta do Pisão,,38.758772,-9.419290,,,,,,
156103,,Aldeia de Crianças SOS,,38.723411,-9.379076,,,,,,
155985,,Amoreira,,38.719011,-9.409665,,,,,,
156306,,CascaiShopping - Terminal,,38.737624,-9.394957,,,,,,
156002,,Rua Cova da Castelhana,,38.709871,-9.409979,,,,,,
156359,,Bairro 1º de Maio,,38.715919,-9.348986,,,,,,
155891,,Ibn Mucana,,38.735343,-9.407446,,,,,,
156380,,Rua Batista Pereira,,38.720107,-9.345011,,,,,,
156185,,Parque de Campismo,,38.721537,-9.465888,,,,,,
155937,,Recinto de Feiras - Sul,,38.746936,-9.384470,,,,,,
200007,,Pedra Amarela,,38.758590,-9.428233,,,,,,
156154,,Escola Aldeia do Juso,,38.735875,-9.439332,,,,,,
155982,,Bairro do Girassol,,38.723982,-9.408670,,,,,,
157708,,Rotunda General Norton de Matos,,38.703641,-9.354719,,,,,,
155949,,Rua Lisboa,,38.722680,-9.413073,,,,,,
155966,,Largo do Cabreiro,,38.731625,-9.425596,,,,,,
156097,,Rua Pequena,,38.731935,-9.376246,,,,,,
155883,,Fonte Velha,,38.722959,-9.417013,,,,,,
157660,,Bombeiros da Parede,,38.694545,-9.353505,,,,,,
155732,,S. Gabriel,,38.719364,-9.441555,,,,,,
157378,,Largo do Chafariz - Tires,,38.714326,-9.347128,,,,,,
155718,,EN 247/5,,38.746080,-9.430491,,,,,,
156009,,Bairro do Girassol,,38.723787,-9.408641,,,,,,
156237,,Birre,,38.714849,-9.446585,,,,,,
155968,,Hospital de Cascais,,38.732294,-9.418142,,,,,,
155734,,Barraca do Pau,,38.709666,-9.435667,,,,,,
156375,,Tires,,38.712779,-9.351044,,,,,,
157572,,Bairro da Carris,,38.702789,-9.324575,,,,,,
157411,,Rua Forno da Cal,,38.714830,-9.339167,,,,,,
155951,,Fonte Velha,,38.722872,-9.417202,,,,,,
157493,,Rua Eça de Queirós,,38.713127,-9.345916,,,,,,
157516,,Escola Sec. Carcavelos,,38.699293,-9.335206,,,,,,
155670,,Av. Gago Coutinho,,38.704639,-9.385996,,,,,,
157675,,Feira de Tires,,38.706906,-9.346051,,,,,,
157580,,Arneiro,,38.708534,-9.327666,,,,,,
157403,,Trajouce,,38.736998,-9.339355,,,,,,
155657,,Junta de Freguesia do Estoril,,38.703375,-9.391433,,,,,,
157363,,Fonte da Carreira,,38.739884,-9.378772,,,,,,
157259,,Rotunda do Linhó,,38.755951,-9.387951,,,,,,
156130,,Igreja N. Sra. Auxiliadora,,38.726927,-9.382431,,,,,,
157780,,Monte Leite,,38.707049,-9.386482,,,,,,
157709,,Rua Infante D. Henrique,,38.704485,-9.353253,,,,,,
155909,,Rotunda - Rua Conde Barão,,38.732437,-9.397329,,,,,,
157768,,Igreja da Parede,,38.687539,-9.352359,,,,,,
157763,,Junqueiro,,38.682581,-9.342252,,,,,,
5026,,Guia,,38.697937,-9.445227,,,,,,
157578,,Bairro da Mina,,38.705148,-9.324155,,,,,,
156063,,Rua Júlio Dantas,,38.710031,-9.434834,,,,,,
156319,,Galiza,,38.704962,-9.385114,,,,,,
157481,,Pedras Alvas,,38.736337,-9.355746,,,,,,
157355,,Aeródromo,,38.725219,-9.353077,,,,,,
157336,,Estrada da Mata da Torre,,38.711531,-9.334141,,,,,,
157368,,Rua Tristão Vaz Teixeira,,38.741064,-9.380758,,,,,,
157426,,Largo Rossio Pequeno,,38.738398,-9.339623,,,,,,
157462,,Bairro Além das Vinhas,,38.710463,-9.344726,,,,,,
156101,,Igreja N. Sra. Auxiliadora,,38.726850,-9.382496,,,,,,
155886,,Rua Carlos Anjos,,38.722972,-9.411080,,,,,,
157789,,S. Pedro do Estoril - Estação,,38.696352,-9.372644,,,,,,
156143,,Oficinas da Câmara Municipal,,38.736160,-9.386012,,,,,,
155706,,Charneca,,38.734414,-9.447569,,,,,,
157586,,Outeiro da Polima,,38.718144,-9.323615,,,,,,
155745,,Rua Nogueiras,,38.706170,-9.440812,,,,,,
156122,,Estrada Alapraia,,38.706792,-9.378223,,,,,,
155696,,Rotunda - Rua Chesol,,38.726368,-9.443507,,,,,,
157676,,Tanques,,38.697315,-9.346522,,,,,,
155930,,Alameda das Fisgas,,38.737231,-9.389555,,,,,,
155685,,Cobre,,38.710834,-9.436487,,,,,,
155928,,Quinta das Morgadinhas,,38.734036,-9.392729,,,,,,
155997,,Bairro Marechal Carmona,,38.711743,-9.414591,,,,,,
157306,,Bairro Mata da Torre,,38.713227,-9.336547,,,,,,
155971,,Av. Nice,,38.705521,-9.395267,,,,,,
157695,,Escola 31 de Janeiro,,38.694441,-9.355104,,,,,,
155676,,Praceta Juncalinho,,38.723462,-9.410706,,,,,,
156213,,Rua do Astrolábio,,38.698240,-9.438028,,,,,,
157659,,Rua J.Elias Garcia,,38.692289,-9.354070,,,,,,
156194,,S. Jorge de Oitavos,,38.699890,-9.468136,,,,,,
157646,,Rua 1 de Maio,,38.700995,-9.353383,,,,,,
157365,,S. João de Alcoitão,,38.738214,-9.394654,,,,,,
157793,,Rua Cidade de Luanda,,38.685892,-9.349920,,,,,,
156108,,Estrada Alapraia,,38.707779,-9.377437,,,,,,
157796,,Hospital José de Almeida,,38.682635,-9.343873,,,,,,
155740,,Rua D. Francisco Almeida,,38.705148,-9.435429,,,,,,
146074,,Estrada da Torre,,38.683517,-9.330155,,,,,,
155933,,Rua S. Bartolomeu,,38.740722,-9.388037,,,,,,
5004,,Lar Casa do Alecrim,,38.706542,-9.373170,,,,,,
157346,,Rua 5 de Outubro,,38.690201,-9.335294,,,,,,
157738,,Matarraque,,38.707992,-9.353739,,,,,,
155874,,Rua D. Francisco Almeida,,38.705263,-9.435791,,,,,,
146077,,Estrada da Torre,,38.683515,-9.330277,,,,,,
157752,,Rotunda General Norton de Matos,,38.703991,-9.355446,,,,,,
156321,,Fim do Mundo,,38.708572,-9.385623,,,,,,
156398,,Praça 5 de Outubro,,38.696782,-9.420330,,,,,,
156119,,Rua João António Gaspar,,38.703061,-9.386718,,,,,,
156366,,Caparide,,38.711886,-9.362244,,,,,,
157362,,Estrada Manique,,38.738843,-9.376005,,,,,,
156163,,Rua da Vinha,,38.751282,-9.439952,,,,,,
157593,,Outeiro da Polima,,38.717848,-9.324068,,,,,,
155746,,Torre do Pinhal,,38.704870,-9.439058,,,,,,
157452,,Bairro da Escola Técnica,,38.689467,-9.345865,,,,,,
5051,,Bairro das Caixas - Parede,,38.691373,-9.349147,,,,,,
157416,,Rua Frei Armando da Câmara,,38.691989,-9.341356,,,,,,
156193,,Monte Mar,,38.701215,-9.471516,,,,,,
200011,,Barragem do Rio da Mula,,38.763594,-9.422094,,,,,,
200010,,Quinta do Pisão,,38.758871,-9.419253,,,,,,
156174,,Vila Bicuda,,38.705648,-9.453212,,,,,,
155633,,Bombeiros,,38.705563,-9.432117,,,,,,
156167,,Rua Comandante Joaquim Teotónio Segurado,,38.703700,-9.433514,,,,,,
5012,,Rotunda Condes de Barcelona,,38.713461,-9.393029,,,,,,
157779,,Parque António Sérgio,,38.704744,-9.355781,,,,,,
157774,,Murtal,,38.702031,-9.366612,,,,,,
156297,,Rua Bocage,,38.721732,-9.424720,,,,,,
157410,,Bairro da Pedra,,38.719349,-9.339483,,,,,,
157798,,Rua do Gurué,,38.682600,-9.339668,,,,,,
155921,,Av. Bombeiros Voluntários,,38.707694,-9.393899,,,,,,
157651,,Bombeiros da Parede,,38.694474,-9.353582,,,,,,
157653,,Parede - Mercado,,38.690230,-9.354191,,,,,,
156004,,Calçada Sacadura Cabral,,38.715230,-9.408210,,,,,,
157472,,Cemitério de Trajouce,,38.731518,-9.342669,,,,,,
155911,,Av. República - Ponte,,38.722753,-9.398125,,,,,,
5921,,Alto dos Gaios - Rua Mimosas,,38.713303,-9.381066,,,,,,
156151,,Largo de Murches,,38.731220,-9.440653,,,,,,
200008,,Pedra Amarela,,38.758682,-9.428257,,,,,,
157354,,Prisão de Tires,,38.722443,-9.350563,,,,,,
155981,,Travessa D. Bosco,,38.724416,-9.407636,,,,,,
155902,,Rua S. Bartolomeu,,38.740804,-9.388056,,,,,,
155727,,Rua Martim Moniz,,38.731357,-9.441990,,,,,,
156044,,Escola Birre,,38.714039,-9.435900,,,,,,
156348,,Rua Egas Moniz,,38.700369,-9.379972,,,,,,
157468,,Av. Lusíadas,,38.724972,-9.342457,,,,,,
157762,,Rua do Gurué,,38.682656,-9.339500,,,,,,
156345,,Fim do Mundo,,38.708464,-9.385779,,,,,,
156062,,Rua de Cobre,,38.712518,-9.436379,,,,,,
157495,,Rotunda da Feira de Tires,,38.707049,-9.343833,,,,,,
156105,,Livramento,,38.713142,-9.371731,,,,,,
157298,,Rua Dr. Baltazar Cabral,,38.694177,-9.336099,,,,,,
156244,,Vila Bicuda,,38.705604,-9.453336,,,,,,
156354,,Abóboda - Terminal,,38.723798,-9.336609,,,,,,
156125,,Livramento,,38.713391,-9.371743,,,,,,
156005,,Rua Grupo de Instrução Popular,,38.717115,-9.408613,,,,,,
157489,,Av. Lusíadas,,38.725160,-9.342653,,,,,,
155983,,Calçada Juncalinho,,38.722399,-9.410145,,,,,,
155953,,Av. Sintra,,38.717345,-9.418193,,,,,,
157318,,Conceição da Abóboda,,38.730686,-9.323265,,,,,,
155978,,Escadinhas Sílvio Mascarenhas,,38.708734,-9.404616,,,,,,
157364,,Rua Tristão Vaz Teixeira,,38.741178,-9.380746,,,,,,
157648,,Madorna,,38.700828,-9.355164,,,,,,
155725,,Largo Gil Vicente,,38.732726,-9.439730,,,,,,
157478,,Rua do Carrascal,,38.736352,-9.364180,,,,,,
157770,,Quinta da Tainha,,38.695021,-9.364839,,,,,,
156357,,Rua Batista Pereira,,38.720332,-9.344938,,,,,,
157370,,Rua Bem Lembrados,,38.738738,-9.376093,,,,,,
156074,,Alto da Castelhana,,38.715006,-9.413383,,,,,,
156018,,Rua Catarina Eufémia,,38.709133,-9.420176,,,,,,
156356,,Mato Cheirinhos,,38.721981,-9.343389,,,,,,
157645,,Bairro Sto. António,,38.700551,-9.351050,,,,,,
155714,,Rua da Vinha,,38.751255,-9.439930,,,,,,
156171,,Torre,,38.705454,-9.443424,,,,,,
156127,,Atibá,,38.721085,-9.377319,,,,,,
157340,,Igreja S. Domingos de Rana,,38.702140,-9.340822,,,,,,
156153,,Murches,,38.734395,-9.439477,,,,,,
157717,,Igreja do Murtal,,38.702875,-9.361838,,,,,,
155910,,Quinta Patino,,38.729767,-9.397860,,,,,,
157500,,Largo do Chafariz de Rana,,38.699469,-9.349137,,,,,,
156252,,Escola Sec. Alvide,,38.717639,-9.423988,,,,,,
156397,,Igreja Matriz,,38.694679,-9.420302,,,,,,
157504,,Rua Alfredo Manuel Fernandes,,38.688648,-9.347238,,,,,,
157702,,Tanques,,38.697694,-9.347399,,,,,,
157334,,Rua Forno da Cal,,38.713692,-9.332335,,,,,,
157343,,Estrada da Alagoa,,38.694825,-9.339498,,,,,,
157668,,Rua Dr. Baltazar Cabral,,38.694033,-9.335040,,,,,,
156070,,Centro de Reabilitação de Alcoitão,,38.732046,-9.401038,,,,,,
157323,,Quenena,,38.733485,-9.317050,,,,,,
156132,,Bicesse,,38.729367,-9.383868,,,,,,
155713,,Janes,,38.751277,-9.441396,,,,,,
155980,,Rua São Cristóvão,,38.719767,-9.406748,,,,,,
155724,,Murches,,38.734400,-9.439583,,,,,,
5079,,Torre do Pinhal,,38.704602,-9.438369,,,,,,
157328,,Vargem de Polima,,38.724540,-9.323774,,,,,,
155684,,Barraca do Pau,,38.709711,-9.435554,,,,,,
156399,,Pelourinho de Cascais,,38.698186,-9.420037,,,,,,
155960,,Atrozela,,38.741300,-9.405804,,,,,,
155986,,Rua Grupo de Instrução Popular,,38.717030,-9.409317,,,,,,
157314,,Progelcone,,38.724074,-9.328007,,,,,,
5057,,Rotunda - Estrada de Manique,,38.735488,-9.389022,,,,,,
157597,,Rotunda Av. Esmeraldas,,38.711960,-9.329608,,,,,,
157684,,Escola 31 de Janeiro,,38.694617,-9.355326,,,,,,
156090,,Oficinas da Câmara Municipal,,38.735886,-9.386345,,,,,,
155728,,Rotunda do Juso,,38.730701,-9.444654,,,,,,
156141,,Fonte da Carreira,,38.738303,-9.376220,,,,,,
157350,,Av. Amália Rodrigues,,38.713643,-9.341366,,,,,,
157352,,Av. 1 de Dezembro,,38.714036,-9.345126,,,,,,
157353,,Largo do Chafariz - Tires,,38.714372,-9.347165,,,,,,
156173,,Rua das Abetardas,,38.703937,-9.451945,,,,,,
156139,,Estrada Bernardos,,38.738241,-9.371339,,,,,,
156175,,Rua dos Faisões,,38.707787,-9.453842,,,,,,
156131,,Estrada Ribeira,,38.728185,-9.383468,,,,,,
156177,,Rua da Galinhola,,38.707816,-9.447081,,,,,,
156178,,Rua do Flamingo,,38.711324,-9.447954,,,,,,
156124,,Travessa da Tapada,,38.711484,-9.373471,,,,,,
156182,,Praceta Portela da Areia,,38.717430,-9.458210,,,,,,
156120,,Escola Sec. S. João do Estoril,,38.703958,-9.382402,,,,,,
156186,,Estrada da Fonte Velha,,38.726859,-9.468212,,,,,,
156118,,Rua Monte Leite,,38.704150,-9.388244,,,,,,
156117,,Rua Dr. Mário Quina,,38.703892,-9.393600,,,,,,
156116,,Rua das Palmeiras,,38.704514,-9.393721,,,,,,
156110,,Escola Sec. S. João do Estoril,,38.703817,-9.383181,,,,,,
156187,,Praia do Guincho,,38.730099,-9.470188,,,,,,
156106,,Travessa da Tapada,,38.711574,-9.373517,,,,,,
156189,,Praia da Crismina,,38.724775,-9.474839,,,,,,
156098,,Nossa Senhora das Neves,,38.731144,-9.378317,,,,,,
156096,,Capela das Neves,,38.732624,-9.374432,,,,,,
157376,,Aeródromo,,38.725254,-9.353293,,,,,,
156093,,Estrada Bernardos,,38.738058,-9.371106,,,,,,
156092,,Fonte da Carreira,,38.738234,-9.375281,,,,,,
157380,,Av. Amália Rodrigues,,38.713550,-9.341293,,,,,,
156089,,Abuxarda,,38.719820,-9.418574,,,,,,
156088,,Rua Açucenas a S. José,,38.717982,-9.420382,,,,,,
156085,,Calçada Pai Vento,,38.713615,-9.414008,,,,,,
156084,,Alto da Castelhana,,38.715010,-9.413500,,,,,,
156080,,Conservatório Música,,38.706965,-9.404429,,,,,,
156190,,Forte da Crismina,,38.722064,-9.477910,,,,,,
156195,,Rua do Mar,,38.697865,-9.460610,,,,,,
156065,,Praceta Maria Lamas,,38.731608,-9.408719,,,,,,
156196,,Rua das Pereiras,,38.699447,-9.460560,,,,,,
156197,,Rua das Piscinas,,38.701648,-9.460805,,,,,,
156201,,Rua Palmeiras,,38.707386,-9.460496,,,,,,
156059,,Rua do Alto,,38.716382,-9.434417,,,,,,
155913,,Rotunda Condes de Barcelona,,38.713234,-9.394753,,,,,,
156203,,Rua dos Sobreiros da Marinha,,38.704814,-9.463707,,,,,,
156204,,Rua das Piscinas,,38.701922,-9.461226,,,,,,
156051,,Igreja de Santana,,38.711161,-9.429551,,,,,,
156048,,Rua da Encosta,,38.716797,-9.431318,,,,,,
156047,,Encosta da Carreira,,38.717338,-9.432113,,,,,,
156046,,Rua do Alto,,38.716331,-9.434352,,,,,,
156205,,Rua das Pereiras,,38.699531,-9.460700,,,,,,
156043,,Rua de Cobre,,38.712575,-9.435861,,,,,,
156042,,Rua Júlio Dinis,,38.710995,-9.434253,,,,,,
156038,,Rua Pedro Reinel,,38.707150,-9.430297,,,,,,
156034,,Casal das Rosas,,38.703292,-9.425314,,,,,,
156033,,Rua N. Sra. Assunção,,38.701571,-9.424180,,,,,,
156206,,Rua do Mar,,38.698076,-9.460712,,,,,,
157454,,Marista de Carcavelos,,38.692178,-9.346778,,,,,,
156031,,Outeiro da Vela,,38.708320,-9.421916,,,,,,
156028,,Beco S. Carlos,,38.713338,-9.426250,,,,,,
157458,,Zambujal,,38.703538,-9.345978,,,,,,
156025,,Rua Francisco Cruz,,38.718052,-9.421662,,,,,,
157460,,Av. Castelo São Jorge,,38.704814,-9.342628,,,,,,
157461,,Rotunda da Feira de Tires,,38.707075,-9.343138,,,,,,
156024,,Praceta D. Pedro I,,38.716300,-9.421751,,,,,,
156022,,Beco S. Carlos,,38.713130,-9.426030,,,,,,
156019,,Outeiro da Vela,,38.708630,-9.422733,,,,,,
157466,,Pavilhão Gimnodesportivo,,38.718625,-9.342310,,,,,,
156207,,Quinta da Marinha,,38.696024,-9.460439,,,,,,
156208,,Furnas do Guincho,,38.695449,-9.456677,,,,,,
157469,,Rua Fernando Pessa,,38.726932,-9.342512,,,,,,
157470,,Rua Francisco Sousa Tavares,,38.727489,-9.341179,,,,,,
156017,,Centro Paroquial do Estoril,,38.712888,-9.395999,,,,,,
156209,,Farol da Guia,,38.695855,-9.446949,,,,,,
156016,,Rua Prof. Dr. Egas Moniz,,38.710999,-9.398685,,,,,,
156015,,Rua S. Tomé e Príncipe,,38.708187,-9.400780,,,,,,
156014,,Edifício Cruzeiro,,38.707466,-9.404393,,,,,,
156013,,Escadinhas Sílvio Mascarenhas,,38.708696,-9.404696,,,,,,
157477,,Carrascal de Manique,,38.737398,-9.360713,,,,,,
156210,,Casa da Guia,,38.695778,-9.441824,,,,,,
156011,,Rua São Cristóvão,,38.719832,-9.406900,,,,,,
156008,,Rua Santo António,,38.721891,-9.408737,,,,,,
156007,,Rua Geraldo,,38.719079,-9.408569,,,,,,
156212,,Av. Manuel Júlio Carvalho Costa,,38.697126,-9.438590,,,,,,
156006,,Av. Ultramar,,38.718357,-9.408972,,,,,,
156217,,Alameda da Guia,,38.697282,-9.440416,,,,,,
155996,,Rua Alcaide,,38.708130,-9.417376,,,,,,
157487,,Rua Francisco Sousa Tavares,,38.727669,-9.341232,,,,,,
157488,,Rua Fernando Pessa,,38.726995,-9.342280,,,,,,
155995,,Rua Aniceto do Rosário,,38.710460,-9.415707,,,,,,
157491,,Pavilhão Gimnodesportivo,,38.718548,-9.342303,,,,,,
157492,,Massapés,,38.717457,-9.342664,,,,,,
155993,,Praceta Castelhana,,38.711634,-9.413171,,,,,,
155987,,Calçada Sacadura Cabral,,38.715284,-9.409301,,,,,,
157497,,Largo do Chafariz do Zambujal,,38.705879,-9.346206,,,,,,
155984,,Rua da Alegria,,38.719905,-9.409639,,,,,,
156394,,Boca do Inferno,,38.691477,-9.430161,,,,,,
157501,,Rua António Louro,,38.695963,-9.348378,,,,,,
157502,,Marista de Carcavelos,,38.692728,-9.346644,,,,,,
157503,,Bairro Azul,,38.690238,-9.348310,,,,,,
156218,,Casa da Guia,,38.695895,-9.441778,,,,,,
156219,,Farol da Guia,,38.695985,-9.446562,,,,,,
156344,,Alto da Milha,,38.711258,-9.386290,,,,,,
156391,,Dramático de Cascais,,38.699565,-9.441271,,,,,,
155977,,Rua S. Tomé e Príncipe,,38.708355,-9.400725,,,,,,
155976,,Rua Prof. Dr. Egas Moniz,,38.711281,-9.398624,,,,,,
155975,,Centro Paroquial do Estoril,,38.712995,-9.395811,,,,,,
155973,,PSP,,38.708931,-9.395695,,,,,,
155972,,Feira do Artesanato,,38.707515,-9.395517,,,,,,
155970,,Rua Marquês Angeja,,38.733174,-9.410424,,,,,,
155969,,Rua do Lameiro,,38.734183,-9.416912,,,,,,
155967,,Cabreiro,,38.731787,-9.422512,,,,,,
155965,,Cabreiro,,38.731825,-9.422504,,,,,,
155963,,Rua do Lameiro,,38.734256,-9.416984,,,,,,
155962,,Rua Marquês Angeja,,38.733163,-9.410300,,,,,,
155961,,Estrada da Atrozela,,38.735172,-9.408951,,,,,,
157579,,Pinhal do Arneiro,,38.706125,-9.325306,,,,,,
155957,,Bairro do Alcaide,,38.705164,-9.417854,,,,,,
156390,,Rua Afonso Baldaia,,38.699531,-9.437177,,,,,,
155952,,Abuxarda,,38.719444,-9.418133,,,,,,
155948,,Rua Carlos Anjos,,38.722547,-9.411243,,,,,,
155947,,Cruz de Popa,,38.726327,-9.411976,,,,,,
155944,,Ibn Mucana,,38.735394,-9.407587,,,,,,
155943,,Quinta das Salgadas,,38.737814,-9.404254,,,,,,
155942,,CascaiShopping - Norte,,38.741025,-9.398644,,,,,,
155939,,Rua Calouste Gulbenkian,,38.745647,-9.389578,,,,,,
155938,,Recinto de Feiras - Norte,,38.746324,-9.386613,,,,,,
156389,,Rua Pêro de Alenquer,,38.698244,-9.435697,,,,,,
156388,,Escola Sec. Cascais,,38.697122,-9.432240,,,,,,
155932,,Rua de São Francisco,,38.740334,-9.390142,,,,,,
155924,,Av. República - Ponte,,38.722846,-9.398049,,,,,,
5080,,Praceta Joaquim Ereira,,38.702167,-9.431920,,,,,,
156387,,Alto da Bela Vista,,38.701412,-9.423624,,,,,,
155918,,Av. Aida,,38.704371,-9.399077,,,,,,
155917,,Praça Almeida Garrett,,38.708050,-9.397035,,,,,,
155916,,Feira do Artesanato,,38.707572,-9.395622,,,,,,
156386,,Mercado Municipal de Cascais,,38.702220,-9.420426,,,,,,
155915,,PSP,,38.708902,-9.395773,,,,,,
157647,,Praceta Francisca Lindoso,,38.702221,-9.354618,,,,,,
155935,,Largo da Adroana,,38.742486,-9.381750,,,,,,
155912,,Golf do Estoril,,38.717111,-9.394312,,,,,,
156221,,Quinta da Marinha,,38.696115,-9.460411,,,,,,
156222,,S. Jorge de Oitavos,,38.699964,-9.468075,,,,,,
157654,,Parede - Estação,,38.690640,-9.356126,,,,,,
155908,,Alcoitão,,38.733222,-9.395431,,,,,,
155907,,Quinta das Morgadinhas,,38.734136,-9.392681,,,,,,
157658,,Rua Machado dos Santos,,38.690372,-9.351791,,,,,,
155905,,Alameda das Fisgas,,38.737322,-9.389744,,,,,,
155904,,Rua Selões,,38.739680,-9.392088,,,,,,
155903,,Rua de São Francisco,,38.740400,-9.389751,,,,,,
156229,,Praia do Guincho,,38.730004,-9.470134,,,,,,
157664,,Praceta Francisca Lindoso,,38.702201,-9.354546,,,,,,
157665,,Rua 1 de Maio,,38.701039,-9.353492,,,,,,
155899,,Urbanização da Adroana,,38.745726,-9.380627,,,,,,
156230,,Estrada Fonte da Velha,,38.726788,-9.468297,,,,,,
155896,,Rua Calouste Gulbenkian,,38.745605,-9.389561,,,,,,
155889,,Praceta Maria Lamas,,38.731582,-9.408543,,,,,,
157673,,Rua de Santa Isabel,,38.702658,-9.336787,,,,,,
155887,,Cruz de Popa,,38.726531,-9.411982,,,,,,
155878,,Bairro do Alcaide,,38.705940,-9.417925,,,,,,
157696,,Centro de Saúde da Parede,,38.697792,-9.356459,,,,,,
157697,,Rua Almada Negreiros,,38.699521,-9.355961,,,,,,
157781,,Centro de Saúde de Alcabideche,,38.729223,-9.408457,,,,,,
156379,,Alto do Moinho Velho,,38.718817,-9.347635,,,,,,
156239,,Rua do Flamingo,,38.711543,-9.447841,,,,,,
155872,,Torre do Pinhal,,38.704606,-9.438848,,,,,,
155870,,Bairro do Rosário,,38.699939,-9.436163,,,,,,
157710,,Escola Matilde Rosa Araújo,,38.706787,-9.351001,,,,,,
157711,,Escola Matilde Rosa Araújo,,38.707420,-9.350825,,,,,,
155869,,Escola Sec. Cascais,,38.697236,-9.433528,,,,,,
157713,,Urbanização Chesol,,38.707268,-9.354786,,,,,,
157714,,Matarraque - Terminal,,38.705825,-9.355216,,,,,,
157715,,Parque António Sérgio,,38.704877,-9.355761,,,,,,
157716,,Penedo,,38.703951,-9.359514,,,,,,
156377,,Bairro 1º de Maio,,38.716538,-9.349696,,,,,,
157719,,Av. Velha,,38.702183,-9.362999,,,,,,
157720,,Rua Combatentes do Ultramar,,38.700157,-9.360156,,,,,,
157721,,Rua Eduardo Pires,,38.699026,-9.358508,,,,,,
157722,,Centro de Saúde da Parede,,38.697673,-9.356914,,,,,,
156376,,Bairro da Lagareira,,38.714942,-9.349159,,,,,,
157737,,Matarraque,,38.708758,-9.353853,,,,,,
156241,,Rua da Galinhola,,38.707885,-9.447158,,,,,,
157739,,Rotunda General Norton de Matos,,38.703993,-9.355521,,,,,,
157748,,Penedo,,38.703827,-9.359478,,,,,,
155863,,Rotunda do Juso,,38.730720,-9.445122,,,,,,
156243,,Rua dos Faisões,,38.707855,-9.453998,,,,,,
157753,,Matarraque - Terminal,,38.706394,-9.354998,,,,,,
155862,,Charneca,,38.733540,-9.447334,,,,,,
156372,,Rua Prof. António Xavier Pereira Coutinho,,38.713251,-9.361026,,,,,,
155858,,Largo Novo,,38.751721,-9.448823,,,,,,
157764,,Hospital José de Almeida,,38.682684,-9.343795,,,,,,
155748,,Escola Sec. Cascais,,38.697290,-9.433880,,,,,,
155747,,Bairro do Rosário,,38.699985,-9.436585,,,,,,
156245,,Rua das Abetardas,,38.703897,-9.451743,,,,,,
156370,,Alto do Espargal,,38.711022,-9.363892,,,,,,
157771,,S. Pedro do Estoril - Estação,,38.696385,-9.368726,,,,,,
157772,,Praceta Branca Gonta Collaço,,38.699271,-9.372271,,,,,,
157773,,Calçada Pe. Tomás Borba,,38.701625,-9.368641,,,,,,
156246,,Pedra da Guia,,38.704679,-9.446547,,,,,,
157775,,Rua Luísa Mendes,,38.700836,-9.364596,,,,,,
157776,,Av. Almirante João Azevedo Coutinho,,38.699869,-9.361047,,,,,,
157777,,Rua Combatentes do Ultramar,,38.701077,-9.360407,,,,,,
157778,,Rua Dr. Carlos Amaro,,38.702503,-9.360848,,,,,,
156247,,Torre,,38.705357,-9.443620,,,,,,
156250,,Fontainhas,,38.712305,-9.423878,,,,,,
157783,,Rua Dr. Carlos Amaro,,38.702377,-9.360963,,,,,,
157784,,Av. Almirante João Azevedo Coutinho,,38.699977,-9.361506,,,,,,
157785,,Rua Luísa Mendes,,38.701017,-9.364831,,,,,,
157786,,Murtal,,38.701995,-9.367058,,,,,,
157787,,Calçada Pe. Tomás Borba,,38.701683,-9.368673,,,,,,
157788,,Praceta Branca Gonta Collaço,,38.698949,-9.372749,,,,,,
155742,,Rua Nogueiras,,38.706344,-9.440207,,,,,,
157790,,Quinta da Tainha,,38.695058,-9.364996,,,,,,
157791,,Igreja da Parede,,38.687752,-9.352386,,,,,,
157792,,Cruz Vermelha,,38.686609,-9.351220,,,,,,
156365,,Chafariz de Caparide,,38.713421,-9.363032,,,,,,
157794,,Associação de Moradores,,38.685001,-9.348397,,,,,,
